Date,Actual Prices,Forecasted Prices,MAE
2016-06-20,23.774999618530273,,3.3106252268740963
2016-06-21,23.977500915527344,,3.3106252268740963
2016-06-22,23.887500762939453,,3.3106252268740963
2016-06-23,24.024999618530273,,3.3106252268740963
2016-06-24,23.350000381469727,,3.3106252268740963
2016-06-27,23.010000228881836,,3.3106252268740963
2016-06-28,23.397499084472656,,3.3106252268740963
2016-06-29,23.600000381469727,,3.3106252268740963
2016-06-30,23.899999618530273,,3.3106252268740963
2016-07-01,23.97249984741211,,3.3106252268740963
2016-07-05,23.747499465942383,,3.3106252268740963
2016-07-06,23.88249969482422,,3.3106252268740963
2016-07-07,23.985000610351562,,3.3106252268740963
2016-07-08,24.170000076293945,,3.3106252268740963
2016-07-11,24.2450008392334,,3.3106252268740963
2016-07-12,24.354999542236328,,3.3106252268740963
2016-07-13,24.217500686645508,,3.3106252268740963
2016-07-14,24.697500228881836,,3.3106252268740963
2016-07-15,24.69499969482422,,3.3106252268740963
2016-07-18,24.957500457763672,,3.3106252268740963
2016-07-19,24.967500686645508,,3.3106252268740963
2016-07-20,24.989999771118164,,3.3106252268740963
2016-07-21,24.857500076293945,,3.3106252268740963
2016-07-22,24.665000915527344,,3.3106252268740963
2016-07-25,24.334999084472656,,3.3106252268740963
2016-07-26,24.167499542236328,,3.3106252268740963
2016-07-27,25.737499237060547,,3.3106252268740963
2016-07-28,26.084999084472656,,3.3106252268740963
2016-07-29,26.052499771118164,,3.3106252268740963
2016-08-01,26.512500762939453,,3.3106252268740963
2016-08-02,26.1200008392334,,3.3106252268740963
2016-08-03,26.447500228881836,,3.3106252268740963
2016-08-04,26.467500686645508,,3.3106252268740963
2016-08-05,26.8700008392334,,3.3106252268740963
2016-08-08,27.092500686645508,,3.3106252268740963
2016-08-09,27.202499389648438,,3.3106252268740963
2016-08-10,27.0,,3.3106252268740963
2016-08-11,26.982500076293945,,3.3106252268740963
2016-08-12,27.045000076293945,,3.3106252268740963
2016-08-15,27.3700008392334,,3.3106252268740963
2016-08-16,27.344999313354492,,3.3106252268740963
2016-08-17,27.30500030517578,,3.3106252268740963
2016-08-18,27.270000457763672,,3.3106252268740963
2016-08-19,27.34000015258789,,3.3106252268740963
2016-08-22,27.127500534057617,,3.3106252268740963
2016-08-23,27.212499618530273,,3.3106252268740963
2016-08-24,27.00749969482422,,3.3106252268740963
2016-08-25,26.892499923706055,,3.3106252268740963
2016-08-26,26.735000610351562,,3.3106252268740963
2016-08-29,26.704999923706055,,3.3106252268740963
2016-08-30,26.5,,3.3106252268740963
2016-08-31,26.524999618530273,,3.3106252268740963
2016-09-01,26.6825008392334,,3.3106252268740963
2016-09-02,26.9325008392334,,3.3106252268740963
2016-09-06,26.924999237060547,,3.3106252268740963
2016-09-07,27.09000015258789,,3.3106252268740963
2016-09-08,26.3799991607666,,3.3106252268740963
2016-09-09,25.782499313354492,,3.3106252268740963
2016-09-12,26.360000610351562,,3.3106252268740963
2016-09-13,26.987499237060547,,3.3106252268740963
2016-09-14,27.9424991607666,,3.3106252268740963
2016-09-15,28.892499923706055,,3.3106252268740963
2016-09-16,28.729999542236328,,3.3106252268740963
2016-09-19,28.395000457763672,,3.3106252268740963
2016-09-20,28.392499923706055,,3.3106252268740963
2016-09-21,28.387500762939453,,3.3106252268740963
2016-09-22,28.655000686645508,,3.3106252268740963
2016-09-23,28.177499771118164,,3.3106252268740963
2016-09-26,28.219999313354492,,3.3106252268740963
2016-09-27,28.272499084472656,,3.3106252268740963
2016-09-28,28.487499237060547,,3.3106252268740963
2016-09-29,28.045000076293945,,3.3106252268740963
2016-09-30,28.262500762939453,,3.3106252268740963
2016-10-03,28.1299991607666,,3.3106252268740963
2016-10-04,28.25,,3.3106252268740963
2016-10-05,28.262500762939453,,3.3106252268740963
2016-10-06,28.47249984741211,,3.3106252268740963
2016-10-07,28.514999389648438,,3.3106252268740963
2016-10-10,29.012500762939453,,3.3106252268740963
2016-10-11,29.075000762939453,,3.3106252268740963
2016-10-12,29.334999084472656,,3.3106252268740963
2016-10-13,29.2450008392334,,3.3106252268740963
2016-10-14,29.407499313354492,,3.3106252268740963
2016-10-17,29.387500762939453,,3.3106252268740963
2016-10-18,29.36750030517578,,3.3106252268740963
2016-10-19,29.280000686645508,,3.3106252268740963
2016-10-20,29.264999389648438,,3.3106252268740963
2016-10-21,29.149999618530273,,3.3106252268740963
2016-10-24,29.412500381469727,,3.3106252268740963
2016-10-25,29.5625,,3.3106252268740963
2016-10-26,28.897499084472656,,3.3106252268740963
2016-10-27,28.6200008392334,,3.3106252268740963
2016-10-28,28.43000030517578,,3.3106252268740963
2016-10-31,28.385000228881836,,3.3106252268740963
2016-11-01,27.872499465942383,,3.3106252268740963
2016-11-02,27.897499084472656,,3.3106252268740963
2016-11-03,27.457500457763672,,3.3106252268740963
2016-11-04,27.209999084472656,,3.3106252268740963
2016-11-07,27.602500915527344,,3.3106252268740963
2016-11-08,27.764999389648438,,3.3106252268740963
2016-11-09,27.719999313354492,,3.3106252268740963
2016-11-10,26.947500228881836,,3.3106252268740963
2016-11-11,27.107500076293945,,3.3106252268740963
2016-11-14,26.427499771118164,,3.3106252268740963
2016-11-15,26.77750015258789,,3.3106252268740963
2016-11-16,27.497499465942383,,3.3106252268740963
2016-11-17,27.487499237060547,,3.3106252268740963
2016-11-18,27.514999389648438,,3.3106252268740963
2016-11-21,27.9325008392334,,3.3106252268740963
2016-11-22,27.950000762939453,,3.3106252268740963
2016-11-23,27.8075008392334,,3.3106252268740963
2016-11-25,27.947500228881836,,3.3106252268740963
2016-11-28,27.892499923706055,,3.3106252268740963
2016-11-29,27.864999771118164,,3.3106252268740963
2016-11-30,27.6299991607666,,3.3106252268740963
2016-12-01,27.372499465942383,,3.3106252268740963
2016-12-02,27.475000381469727,,3.3106252268740963
2016-12-05,27.27750015258789,,3.3106252268740963
2016-12-06,27.487499237060547,,3.3106252268740963
2016-12-07,27.75749969482422,,3.3106252268740963
2016-12-08,28.030000686645508,,3.3106252268740963
2016-12-09,28.487499237060547,,3.3106252268740963
2016-12-12,28.325000762939453,,3.3106252268740963
2016-12-13,28.797500610351562,,3.3106252268740963
2016-12-14,28.797500610351562,,3.3106252268740963
2016-12-15,28.954999923706055,,3.3106252268740963
2016-12-16,28.99250030517578,,3.3106252268740963
2016-12-19,29.15999984741211,,3.3106252268740963
2016-12-20,29.237499237060547,,3.3106252268740963
2016-12-21,29.264999389648438,,3.3106252268740963
2016-12-22,29.072500228881836,,3.3106252268740963
2016-12-23,29.1299991607666,,3.3106252268740963
2016-12-27,29.315000534057617,,3.3106252268740963
2016-12-28,29.190000534057617,,3.3106252268740963
2016-12-29,29.1825008392334,,3.3106252268740963
2016-12-30,28.954999923706055,,3.3106252268740963
2017-01-03,29.037500381469727,,3.3106252268740963
2017-01-04,29.0049991607666,,3.3106252268740963
2017-01-05,29.15250015258789,,3.3106252268740963
2017-01-06,29.477500915527344,,3.3106252268740963
2017-01-09,29.747499465942383,,3.3106252268740963
2017-01-10,29.77750015258789,,3.3106252268740963
2017-01-11,29.9375,,3.3106252268740963
2017-01-12,29.8125,,3.3106252268740963
2017-01-13,29.760000228881836,,3.3106252268740963
2017-01-17,30.0,,3.3106252268740963
2017-01-18,29.997499465942383,,3.3106252268740963
2017-01-19,29.94499969482422,,3.3106252268740963
2017-01-20,30.0,,3.3106252268740963
2017-01-23,30.020000457763672,,3.3106252268740963
2017-01-24,29.99250030517578,,3.3106252268740963
2017-01-25,30.469999313354492,,3.3106252268740963
2017-01-26,30.485000610351562,,3.3106252268740963
2017-01-27,30.487499237060547,,3.3106252268740963
2017-01-30,30.407499313354492,,3.3106252268740963
2017-01-31,30.337499618530273,,3.3106252268740963
2017-02-01,32.1875,,3.3106252268740963
2017-02-02,32.13249969482422,,3.3106252268740963
2017-02-03,32.27000045776367,,3.3106252268740963
2017-02-06,32.5724983215332,,3.3106252268740963
2017-02-07,32.88249969482422,,3.3106252268740963
2017-02-08,33.0099983215332,,3.3106252268740963
2017-02-09,33.10499954223633,,3.3106252268740963
2017-02-10,33.029998779296875,,3.3106252268740963
2017-02-13,33.3224983215332,,3.3106252268740963
2017-02-14,33.755001068115234,,3.3106252268740963
2017-02-15,33.877498626708984,,3.3106252268740963
2017-02-16,33.837501525878906,,3.3106252268740963
2017-02-17,33.93000030517578,,3.3106252268740963
2017-02-21,34.17499923706055,,3.3106252268740963
2017-02-22,34.27750015258789,,3.3106252268740963
2017-02-23,34.13249969482422,,3.3106252268740963
2017-02-24,34.165000915527344,,3.3106252268740963
2017-02-27,34.23249816894531,,3.3106252268740963
2017-02-28,34.247501373291016,,3.3106252268740963
2017-03-01,34.9474983215332,,3.3106252268740963
2017-03-02,34.7400016784668,,3.3106252268740963
2017-03-03,34.94499969482422,,3.3106252268740963
2017-03-06,34.834999084472656,,3.3106252268740963
2017-03-07,34.880001068115234,,3.3106252268740963
2017-03-08,34.75,,3.3106252268740963
2017-03-09,34.66999816894531,,3.3106252268740963
2017-03-10,34.78499984741211,,3.3106252268740963
2017-03-13,34.79999923706055,,3.3106252268740963
2017-03-14,34.747501373291016,,3.3106252268740963
2017-03-15,35.1150016784668,,3.3106252268740963
2017-03-16,35.17250061035156,,3.3106252268740963
2017-03-17,34.997501373291016,,3.3106252268740963
2017-03-20,35.3650016784668,,3.3106252268740963
2017-03-21,34.959999084472656,,3.3106252268740963
2017-03-22,35.35499954223633,,3.3106252268740963
2017-03-23,35.22999954223633,,3.3106252268740963
2017-03-24,35.15999984741211,,3.3106252268740963
2017-03-27,35.220001220703125,,3.3106252268740963
2017-03-28,35.95000076293945,,3.3106252268740963
2017-03-29,36.029998779296875,,3.3106252268740963
2017-03-30,35.98249816894531,,3.3106252268740963
2017-03-31,35.915000915527344,,3.3106252268740963
2017-04-03,35.92499923706055,,3.3106252268740963
2017-04-04,36.192501068115234,,3.3106252268740963
2017-04-05,36.005001068115234,,3.3106252268740963
2017-04-06,35.915000915527344,,3.3106252268740963
2017-04-07,35.834999084472656,,3.3106252268740963
2017-04-10,35.79249954223633,,3.3106252268740963
2017-04-11,35.407501220703125,,3.3106252268740963
2017-04-12,35.45000076293945,,3.3106252268740963
2017-04-13,35.26250076293945,,3.3106252268740963
2017-04-17,35.45750045776367,,3.3106252268740963
2017-04-18,35.29999923706055,,3.3106252268740963
2017-04-19,35.16999816894531,,3.3106252268740963
2017-04-20,35.61000061035156,,3.3106252268740963
2017-04-21,35.567501068115234,,3.3106252268740963
2017-04-24,35.90999984741211,,3.3106252268740963
2017-04-25,36.13249969482422,,3.3106252268740963
2017-04-26,35.91999816894531,,3.3106252268740963
2017-04-27,35.9474983215332,,3.3106252268740963
2017-04-28,35.912498474121094,,3.3106252268740963
2017-05-01,36.64500045776367,,3.3106252268740963
2017-05-02,36.877498626708984,,3.3106252268740963
2017-05-03,36.76499938964844,,3.3106252268740963
2017-05-04,36.63249969482422,,3.3106252268740963
2017-05-05,37.2400016784668,,3.3106252268740963
2017-05-08,38.252498626708984,,3.3106252268740963
2017-05-09,38.497501373291016,,3.3106252268740963
2017-05-10,38.314998626708984,,3.3106252268740963
2017-05-11,38.48749923706055,,3.3106252268740963
2017-05-12,39.025001525878906,,3.3106252268740963
2017-05-15,38.92499923706055,,3.3106252268740963
2017-05-16,38.86750030517578,,3.3106252268740963
2017-05-17,37.5625,,3.3106252268740963
2017-05-18,38.1349983215332,,3.3106252268740963
2017-05-19,38.26499938964844,,3.3106252268740963
2017-05-22,38.497501373291016,,3.3106252268740963
2017-05-23,38.45000076293945,,3.3106252268740963
2017-05-24,38.334999084472656,,3.3106252268740963
2017-05-25,38.467498779296875,,3.3106252268740963
2017-05-26,38.40250015258789,,3.3106252268740963
2017-05-30,38.41749954223633,,3.3106252268740963
2017-05-31,38.189998626708984,,3.3106252268740963
2017-06-01,38.29499816894531,,3.3106252268740963
2017-06-02,38.86249923706055,,3.3106252268740963
2017-06-05,38.48249816894531,,3.3106252268740963
2017-06-06,38.61249923706055,,3.3106252268740963
2017-06-07,38.842498779296875,,3.3106252268740963
2017-06-08,38.747501373291016,,3.3106252268740963
2017-06-09,37.244998931884766,,3.3106252268740963
2017-06-12,36.35499954223633,,3.3106252268740963
2017-06-13,36.647499084472656,,3.3106252268740963
2017-06-14,36.290000915527344,,3.3106252268740963
2017-06-15,36.0724983215332,,3.3106252268740963
2017-06-16,35.567501068115234,,3.3106252268740963
2017-06-19,36.584999084472656,,3.3106252268740963
2017-06-20,36.252498626708984,,3.3106252268740963
2017-06-21,36.467498779296875,,3.3106252268740963
2017-06-22,36.407501220703125,,3.3106252268740963
2017-06-23,36.56999969482422,,3.3106252268740963
2017-06-26,36.45500183105469,,3.3106252268740963
2017-06-27,35.932498931884766,,3.3106252268740963
2017-06-28,36.45750045776367,,3.3106252268740963
2017-06-29,35.91999816894531,,3.3106252268740963
2017-06-30,36.005001068115234,,3.3106252268740963
2017-07-03,35.875,,3.3106252268740963
2017-07-05,36.022499084472656,,3.3106252268740963
2017-07-06,35.682498931884766,,3.3106252268740963
2017-07-07,36.04499816894531,,3.3106252268740963
2017-07-10,36.26499938964844,,3.3106252268740963
2017-07-11,36.38249969482422,,3.3106252268740963
2017-07-12,36.435001373291016,,3.3106252268740963
2017-07-13,36.942501068115234,,3.3106252268740963
2017-07-14,37.2599983215332,,3.3106252268740963
2017-07-17,37.38999938964844,,3.3106252268740963
2017-07-18,37.52000045776367,,3.3106252268740963
2017-07-19,37.755001068115234,,3.3106252268740963
2017-07-20,37.584999084472656,,3.3106252268740963
2017-07-21,37.567501068115234,,3.3106252268740963
2017-07-24,38.022499084472656,,3.3106252268740963
2017-07-25,38.185001373291016,,3.3106252268740963
2017-07-26,38.3650016784668,,3.3106252268740963
2017-07-27,37.63999938964844,,3.3106252268740963
2017-07-28,37.375,,3.3106252268740963
2017-07-31,37.182498931884766,,3.3106252268740963
2017-08-01,37.51250076293945,,3.3106252268740963
2017-08-02,39.28499984741211,,3.3106252268740963
2017-08-03,38.89250183105469,,3.3106252268740963
2017-08-04,39.09749984741211,,3.3106252268740963
2017-08-07,39.70249938964844,,3.3106252268740963
2017-08-08,40.02000045776367,,3.3106252268740963
2017-08-09,40.26499938964844,,3.3106252268740963
2017-08-10,38.83000183105469,,3.3106252268740963
2017-08-11,39.369998931884766,,3.3106252268740963
2017-08-14,39.962501525878906,,3.3106252268740963
2017-08-15,40.400001525878906,,3.3106252268740963
2017-08-16,40.23749923706055,,3.3106252268740963
2017-08-17,39.46500015258789,,3.3106252268740963
2017-08-18,39.375,,3.3106252268740963
2017-08-21,39.3025016784668,,3.3106252268740963
2017-08-22,39.94499969482422,,3.3106252268740963
2017-08-23,39.994998931884766,,3.3106252268740963
2017-08-24,39.817501068115234,,3.3106252268740963
2017-08-25,39.96500015258789,,3.3106252268740963
2017-08-28,40.36750030517578,,3.3106252268740963
2017-08-29,40.727500915527344,,3.3106252268740963
2017-08-30,40.837501525878906,,3.3106252268740963
2017-08-31,41.0,,3.3106252268740963
2017-09-01,41.01250076293945,,3.3106252268740963
2017-09-05,40.52000045776367,,3.3106252268740963
2017-09-06,40.477500915527344,,3.3106252268740963
2017-09-07,40.314998626708984,,3.3106252268740963
2017-09-08,39.657501220703125,,3.3106252268740963
2017-09-11,40.375,,3.3106252268740963
2017-09-12,40.21500015258789,,3.3106252268740963
2017-09-13,39.912498474121094,,3.3106252268740963
2017-09-14,39.56999969482422,,3.3106252268740963
2017-09-15,39.970001220703125,,3.3106252268740963
2017-09-18,39.66749954223633,,3.3106252268740963
2017-09-19,39.682498931884766,,3.3106252268740963
2017-09-20,39.01750183105469,,3.3106252268740963
2017-09-21,38.34749984741211,,3.3106252268740963
2017-09-22,37.97249984741211,,3.3106252268740963
2017-09-25,37.63750076293945,,3.3106252268740963
2017-09-26,38.28499984741211,,3.3106252268740963
2017-09-27,38.557498931884766,,3.3106252268740963
2017-09-28,38.31999969482422,,3.3106252268740963
2017-09-29,38.529998779296875,,3.3106252268740963
2017-10-02,38.45249938964844,,3.3106252268740963
2017-10-03,38.619998931884766,,3.3106252268740963
2017-10-04,38.369998931884766,,3.3106252268740963
2017-10-05,38.84749984741211,,3.3106252268740963
2017-10-06,38.82500076293945,,3.3106252268740963
2017-10-09,38.959999084472656,,3.3106252268740963
2017-10-10,38.974998474121094,,3.3106252268740963
2017-10-11,39.13750076293945,,3.3106252268740963
2017-10-12,39.0,,3.3106252268740963
2017-10-13,39.247501373291016,,3.3106252268740963
2017-10-16,39.970001220703125,,3.3106252268740963
2017-10-17,40.11750030517578,,3.3106252268740963
2017-10-18,39.939998626708984,,3.3106252268740963
2017-10-19,38.994998931884766,,3.3106252268740963
2017-10-20,39.0625,,3.3106252268740963
2017-10-23,39.04249954223633,,3.3106252268740963
2017-10-24,39.275001525878906,,3.3106252268740963
2017-10-25,39.102500915527344,,3.3106252268740963
2017-10-26,39.352500915527344,,3.3106252268740963
2017-10-27,40.76250076293945,,3.3106252268740963
2017-10-30,41.68000030517578,,3.3106252268740963
2017-10-31,42.2599983215332,,3.3106252268740963
2017-11-01,41.72249984741211,,3.3106252268740963
2017-11-02,42.02750015258789,,3.3106252268740963
2017-11-03,43.125,,3.3106252268740963
2017-11-06,43.5625,,3.3106252268740963
2017-11-07,43.70249938964844,,3.3106252268740963
2017-11-08,44.060001373291016,,3.3106252268740963
2017-11-09,43.970001220703125,,3.3106252268740963
2017-11-10,43.66749954223633,,3.3106252268740963
2017-11-13,43.49250030517578,,3.3106252268740963
2017-11-14,42.834999084472656,,3.3106252268740963
2017-11-15,42.27000045776367,,3.3106252268740963
2017-11-16,42.775001525878906,,3.3106252268740963
2017-11-17,42.537498474121094,,3.3106252268740963
2017-11-20,42.494998931884766,,3.3106252268740963
2017-11-21,43.28499984741211,,3.3106252268740963
2017-11-22,43.7400016784668,,3.3106252268740963
2017-11-24,43.74250030517578,,3.3106252268740963
2017-11-27,43.522499084472656,,3.3106252268740963
2017-11-28,43.26750183105469,,3.3106252268740963
2017-11-29,42.369998931884766,,3.3106252268740963
2017-11-30,42.962501525878906,,3.3106252268740963
2017-12-01,42.76250076293945,,3.3106252268740963
2017-12-04,42.45000076293945,,3.3106252268740963
2017-12-05,42.40999984741211,,3.3106252268740963
2017-12-06,42.252498626708984,,3.3106252268740963
2017-12-07,42.33000183105469,,3.3106252268740963
2017-12-08,42.342498779296875,,3.3106252268740963
2017-12-11,43.16749954223633,,3.3106252268740963
2017-12-12,42.92499923706055,,3.3106252268740963
2017-12-13,43.067501068115234,,3.3106252268740963
2017-12-14,43.05500030517578,,3.3106252268740963
2017-12-15,43.49250030517578,,3.3106252268740963
2017-12-18,44.10499954223633,,3.3106252268740963
2017-12-19,43.6349983215332,,3.3106252268740963
2017-12-20,43.587501525878906,,3.3106252268740963
2017-12-21,43.752498626708984,,3.3106252268740963
2017-12-22,43.752498626708984,,3.3106252268740963
2017-12-26,42.64250183105469,,3.3106252268740963
2017-12-27,42.650001525878906,,3.3106252268740963
2017-12-28,42.77000045776367,,3.3106252268740963
2017-12-29,42.307498931884766,,3.3106252268740963
2018-01-02,43.064998626708984,,3.3106252268740963
2018-01-03,43.057498931884766,,3.3106252268740963
2018-01-04,43.25749969482422,,3.3106252268740963
2018-01-05,43.75,,3.3106252268740963
2018-01-08,43.587501525878906,,3.3106252268740963
2018-01-09,43.58250045776367,,3.3106252268740963
2018-01-10,43.5724983215332,,3.3106252268740963
2018-01-11,43.81999969482422,,3.3106252268740963
2018-01-12,44.272499084472656,,3.3106252268740963
2018-01-16,44.04750061035156,,3.3106252268740963
2018-01-17,44.775001525878906,,3.3106252268740963
2018-01-18,44.814998626708984,,3.3106252268740963
2018-01-19,44.6150016784668,,3.3106252268740963
2018-01-22,44.25,,3.3106252268740963
2018-01-23,44.2599983215332,,3.3106252268740963
2018-01-24,43.55500030517578,,3.3106252268740963
2018-01-25,42.77750015258789,,3.3106252268740963
2018-01-26,42.877498626708984,,3.3106252268740963
2018-01-29,41.9900016784668,,3.3106252268740963
2018-01-30,41.74250030517578,,3.3106252268740963
2018-01-31,41.85749816894531,,3.3106252268740963
2018-02-01,41.94499969482422,,3.3106252268740963
2018-02-02,40.125,,3.3106252268740963
2018-02-05,39.122501373291016,,3.3106252268740963
2018-02-06,40.75749969482422,,3.3106252268740963
2018-02-07,39.8849983215332,,3.3106252268740963
2018-02-08,38.787498474121094,,3.3106252268740963
2018-02-09,39.102500915527344,,3.3106252268740963
2018-02-12,40.6775016784668,,3.3106252268740963
2018-02-13,41.084999084472656,,3.3106252268740963
2018-02-14,41.842498779296875,,3.3106252268740963
2018-02-15,43.247501373291016,,3.3106252268740963
2018-02-16,43.10749816894531,,3.3106252268740963
2018-02-20,42.962501525878906,,3.3106252268740963
2018-02-21,42.76750183105469,,3.3106252268740963
2018-02-22,43.125,,3.3106252268740963
2018-02-23,43.875,,3.3106252268740963
2018-02-26,44.74250030517578,,3.3106252268740963
2018-02-27,44.59749984741211,,3.3106252268740963
2018-02-28,44.529998779296875,,3.3106252268740963
2018-03-01,43.75,,3.3106252268740963
2018-03-02,44.0525016784668,,3.3106252268740963
2018-03-05,44.20500183105469,,3.3106252268740963
2018-03-06,44.16749954223633,,3.3106252268740963
2018-03-07,43.75749969482422,,3.3106252268740963
2018-03-08,44.23500061035156,,3.3106252268740963
2018-03-09,44.994998931884766,,3.3106252268740963
2018-03-12,45.43000030517578,,3.3106252268740963
2018-03-13,44.99250030517578,,3.3106252268740963
2018-03-14,44.61000061035156,,3.3106252268740963
2018-03-15,44.662498474121094,,3.3106252268740963
2018-03-16,44.505001068115234,,3.3106252268740963
2018-03-19,43.82500076293945,,3.3106252268740963
2018-03-20,43.810001373291016,,3.3106252268740963
2018-03-21,42.817501068115234,,3.3106252268740963
2018-03-22,42.212501525878906,,3.3106252268740963
2018-03-23,41.23500061035156,,3.3106252268740963
2018-03-26,43.192501068115234,,3.3106252268740963
2018-03-27,42.084999084472656,,3.3106252268740963
2018-03-28,41.619998931884766,,3.3106252268740963
2018-03-29,41.94499969482422,,3.3106252268740963
2018-04-02,41.66999816894531,,3.3106252268740963
2018-04-03,42.09749984741211,,3.3106252268740963
2018-04-04,42.90250015258789,,3.3106252268740963
2018-04-05,43.20000076293945,,3.3106252268740963
2018-04-06,42.095001220703125,,3.3106252268740963
2018-04-09,42.51250076293945,,3.3106252268740963
2018-04-10,43.3125,,3.3106252268740963
2018-04-11,43.11000061035156,,3.3106252268740963
2018-04-12,43.53499984741211,,3.3106252268740963
2018-04-13,43.682498931884766,,3.3106252268740963
2018-04-16,43.95500183105469,,3.3106252268740963
2018-04-17,44.560001373291016,,3.3106252268740963
2018-04-18,44.459999084472656,,3.3106252268740963
2018-04-19,43.20000076293945,,3.3106252268740963
2018-04-20,41.43000030517578,,3.3106252268740963
2018-04-23,41.310001373291016,,3.3106252268740963
2018-04-24,40.73500061035156,,3.3106252268740963
2018-04-25,40.912498474121094,,3.3106252268740963
2018-04-26,41.05500030517578,,3.3106252268740963
2018-04-27,40.58000183105469,,3.3106252268740963
2018-04-30,41.314998626708984,,3.3106252268740963
2018-05-01,42.275001525878906,,3.3106252268740963
2018-05-02,44.14250183105469,,3.3106252268740963
2018-05-03,44.22249984741211,,3.3106252268740963
2018-05-04,45.95750045776367,,3.3106252268740963
2018-05-07,46.290000915527344,,3.3106252268740963
2018-05-08,46.51250076293945,,3.3106252268740963
2018-05-09,46.84000015258789,,3.3106252268740963
2018-05-10,47.5099983215332,,3.3106252268740963
2018-05-11,47.147499084472656,,3.3106252268740963
2018-05-14,47.037498474121094,,3.3106252268740963
2018-05-15,46.61000061035156,,3.3106252268740963
2018-05-16,47.04499816894531,,3.3106252268740963
2018-05-17,46.747501373291016,,3.3106252268740963
2018-05-18,46.57749938964844,,3.3106252268740963
2018-05-21,46.907501220703125,,3.3106252268740963
2018-05-22,46.790000915527344,,3.3106252268740963
2018-05-23,47.09000015258789,,3.3106252268740963
2018-05-24,47.037498474121094,,3.3106252268740963
2018-05-25,47.14500045776367,,3.3106252268740963
2018-05-29,46.974998474121094,,3.3106252268740963
2018-05-30,46.875,,3.3106252268740963
2018-05-31,46.717498779296875,,3.3106252268740963
2018-06-01,47.560001373291016,,3.3106252268740963
2018-06-04,47.95750045776367,,3.3106252268740963
2018-06-05,48.32749938964844,,3.3106252268740963
2018-06-06,48.494998931884766,,3.3106252268740963
2018-06-07,48.3650016784668,,3.3106252268740963
2018-06-08,47.92499923706055,,3.3106252268740963
2018-06-11,47.807498931884766,,3.3106252268740963
2018-06-12,48.06999969482422,,3.3106252268740963
2018-06-13,47.67499923706055,,3.3106252268740963
2018-06-14,47.70000076293945,,3.3106252268740963
2018-06-15,47.209999084472656,,3.3106252268740963
2018-06-18,47.185001373291016,,3.3106252268740963
2018-06-19,46.42250061035156,,3.3106252268740963
2018-06-20,46.625,,3.3106252268740963
2018-06-21,46.3650016784668,,3.3106252268740963
2018-06-22,46.22999954223633,,3.3106252268740963
2018-06-25,45.54249954223633,,3.3106252268740963
2018-06-26,46.10749816894531,,3.3106252268740963
2018-06-27,46.040000915527344,,3.3106252268740963
2018-06-28,46.375,,3.3106252268740963
2018-06-29,46.27750015258789,,3.3106252268740963
2018-07-02,46.79499816894531,,3.3106252268740963
2018-07-03,45.97999954223633,,3.3106252268740963
2018-07-05,46.349998474121094,,3.3106252268740963
2018-07-06,46.99250030517578,,3.3106252268740963
2018-07-09,47.64500045776367,,3.3106252268740963
2018-07-10,47.587501525878906,,3.3106252268740963
2018-07-11,46.970001220703125,,3.3106252268740963
2018-07-12,47.75749969482422,,3.3106252268740963
2018-07-13,47.83250045776367,,3.3106252268740963
2018-07-16,47.727500915527344,,3.3106252268740963
2018-07-17,47.86249923706055,,3.3106252268740963
2018-07-18,47.599998474121094,,3.3106252268740963
2018-07-19,47.970001220703125,,3.3106252268740963
2018-07-20,47.86000061035156,,3.3106252268740963
2018-07-23,47.90250015258789,,3.3106252268740963
2018-07-24,48.25,,3.3106252268740963
2018-07-25,48.70500183105469,,3.3106252268740963
2018-07-26,48.5525016784668,,3.3106252268740963
2018-07-27,47.744998931884766,,3.3106252268740963
2018-07-30,47.477500915527344,,3.3106252268740963
2018-07-31,47.5724983215332,,3.3106252268740963
2018-08-01,50.375,,3.3106252268740963
2018-08-02,51.84749984741211,,3.3106252268740963
2018-08-03,51.997501373291016,,3.3106252268740963
2018-08-06,52.26750183105469,,3.3106252268740963
2018-08-07,51.77750015258789,,3.3106252268740963
2018-08-08,51.8125,,3.3106252268740963
2018-08-09,52.220001220703125,,3.3106252268740963
2018-08-10,51.88249969482422,,3.3106252268740963
2018-08-13,52.217498779296875,,3.3106252268740963
2018-08-14,52.4375,,3.3106252268740963
2018-08-15,52.560001373291016,,3.3106252268740963
2018-08-16,53.33000183105469,,3.3106252268740963
2018-08-17,54.39500045776367,,3.3106252268740963
2018-08-20,53.8650016784668,,3.3106252268740963
2018-08-21,53.7599983215332,,3.3106252268740963
2018-08-22,53.76250076293945,,3.3106252268740963
2018-08-23,53.872501373291016,,3.3106252268740963
2018-08-24,54.040000915527344,,3.3106252268740963
2018-08-27,54.48500061035156,,3.3106252268740963
2018-08-28,54.92499923706055,,3.3106252268740963
2018-08-29,55.744998931884766,,3.3106252268740963
2018-08-30,56.25749969482422,,3.3106252268740963
2018-08-31,56.907501220703125,,3.3106252268740963
2018-09-04,57.09000015258789,,3.3106252268740963
2018-09-05,56.717498779296875,,3.3106252268740963
2018-09-06,55.775001525878906,,3.3106252268740963
2018-09-07,55.32500076293945,,3.3106252268740963
2018-09-10,54.58250045776367,,3.3106252268740963
2018-09-11,55.962501525878906,,3.3106252268740963
2018-09-12,55.26750183105469,,3.3106252268740963
2018-09-13,56.602500915527344,,3.3106252268740963
